brand,model,processor_brand,processor_name,processor_generation,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,touchscreen,microsoft_office,latest_price,old_price,discount,star_rating,ratings,reviews,latest_price_myr,old_price_myr,discount_myr,total_storage_gb,storage_type,performance_category,price_category,brand_popularity,value_score
MSI,WF65,Intel,Core i7,10th,16,DDR4,256,1024,Windows,64-bit,4,Casual,16.0,3,False,False,159990,179990,11,0.0,0,0,7743.52,8711.52,11.11,1280,Hybrid,High,High-end,50,0.0
ASUS,Pro,Intel,Core i7,8th,16,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,0,False,False,98912,0,0,0.0,0,0,4787.34,0.0,-inf,1280,Hybrid,High,High-end,242,0.0
acer,Predator,Intel,Core i7,11th,16,DDR4,512,1024,Windows,64-bit,4,Casual,15.6,1,False,False,92990,130990,29,4.5,214,37,4500.72,6339.92,29.01,1536,Hybrid,High,High-end,58,0.21396576547752358
acer,Predator,Intel,Core i7,11th,16,DDR4,512,1024,Windows,32-bit,6,Casual,15.6,1,False,False,119990,140990,14,4.5,342,54,5807.52,6823.92,14.89,1536,Hybrid,High,High-end,58,0.26500123977188195
acer,Predator,Intel,Core i9,11th,32,DDR4,1024,0,Windows,64-bit,8,Casual,15.6,1,False,False,169990,199999,15,0.0,0,0,8227.52,9679.95,15.0,1024,SSD,High,Premium,58,0.0
acer,Predator,Intel,Core i9,11th,16,DDR4,1024,0,Windows,64-bit,6,Casual,15.6,1,False,False,139990,179999,22,0.0,0,0,6775.52,8711.95,22.23,1024,SSD,High,High-end,58,0.0
MSI,Creator,Intel,Core i9,11th,16,DDR4,1024,0,Windows,64-bit,6,Casual,16.0,0,False,False,192990,223890,13,0.0,0,0,9340.72,10836.28,13.8,1024,SSD,High,Premium,50,0.0
ASUS,ASUS,Intel,Core i9,11th,16,DDR4,1024,0,Windows,64-bit,6,Gaming,15.6,1,False,False,139990,144990,3,0.0,0,0,6775.52,7017.52,3.45,1024,SSD,High,High-end,242,0.0
Smartron,t.book,Intel,Core m3,7th,4,DDR3,128,0,Windows,64-bit,0,Casual,12.2,0,True,False,42990,45990,6,3.5,25,6,2080.72,2225.92,6.52,128,SSD,Basic,Mid-range,3,0.0420527509708178
MSI,Katana,Intel,Core i5,10th,8,LPDDR4,0,512,DOS,32-bit,4,Casual,15.6,0,False,False,86990,117990,26,4.5,218,27,4210.32,5710.72,26.27,512,HDD,Medium,High-end,50,0.23299891694693042
acer,Aspire,AMD,Dual Core,Unknown,4,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,False,False,29990,34990,14,0.0,0,0,1451.52,1693.52,14.29,256,SSD,Basic,Budget,58,0.0
acer,Dual,AMD,Dual Core,Unknown,4,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,False,False,31990,32990,3,4.0,762,104,1548.32,1596.72,3.03,256,SSD,Basic,Budget,58,1.9685853053632325
MSI,Pulse,Intel,Core i5,10th,8,LPDDR4,0,512,DOS,32-bit,6,Casual,15.6,0,False,False,109990,139990,21,4.6,78,16,5323.52,6775.52,21.43,512,HDD,Medium,High-end,50,0.06739901418610242
MSI,Pulse,Intel,Core i5,10th,8,LPDDR4,0,512,DOS,32-bit,4,Casual,15.6,0,False,False,109590,123990,11,4.6,5,2,5304.16,6001.12,11.61,512,HDD,Medium,High-end,50,0.004336219118578625
ASUS,ROG,Intel,Core i7,10th,16,LPDDR4X,0,512,DOS,32-bit,6,Casual,15.6,0,False,False,146490,0,0,3.0,2,1,7090.12,0.0,-inf,512,HDD,High,High-end,242,0.0008462480183692236
HP,Chromebook,Intel,Dual Core,10th,4,DDR4,0,512,DOS,32-bit,0,Casual,15.6,0,False,False,61745,0,0,4.6,23,4,2988.46,0.0,-inf,512,HDD,Basic,Mid-range,142,0.035402849628236616
ASUS,ZenBook,Intel,Ever Screenpad,10th,4,DDR4,0,512,DOS,64-bit,4,Casual,15.6,0,False,False,209690,209990,0,5.0,4,0,10149.0,10163.52,0.14,512,HDD,Basic,Premium,242,0.0019706375012316485
ASUS,ZenBook,Intel,Ever Screenpad,10th,4,DDR4,0,512,DOS,64-bit,4,Casual,15.6,0,False,False,175190,0,0,4.8,6,1,8479.2,0.0,-inf,512,HDD,Basic,Premium,242,0.00339654684404189
ALIENWARE,Unknown,Intel,GeForce GTX,10th,8,LPDDR4,0,512,DOS,32-bit,6,Casual,15.6,0,False,False,199990,223322,10,4.9,12,0,9679.52,10808.78,10.45,512,HDD,Medium,Premium,2,0.006074681389159793
DELL,G15,Intel,GeForce GTX,10th,8,LPDDR4,0,512,DOS,32-bit,4,Casual,15.6,0,False,False,75500,83557,9,4.4,28,1,3654.2,4044.16,9.64,512,HDD,Medium,Mid-range,154,0.033714629741119814
ALIENWARE,Unknown,Intel,GeForce RTX,10th,8,LPDDR4,0,512,DOS,32-bit,6,Casual,15.6,0,False,False,214790,237937,9,4.1,13,4,10395.84,11516.15,9.73,512,HDD,Medium,Premium,2,0.005127050820328131
DELL,G15,Intel,GEFORCE RTX,10th,4,DDR4,0,512,DOS,32-bit,4,Casual,15.6,0,False,False,95990,124078,22,4.3,20,5,4645.92,6005.38,22.64,512,HDD,Basic,High-end,154,0.018510865447532457
MSI,GF65,Intel,Hexa Core,Unknown,16,DDR4,512,0,Windows,64-bit,6,Casual,15.6,2,False,False,76990,106990,28,4.5,298,49,3726.32,5178.32,28.04,512,SSD,High,Mid-range,50,0.35987247472036754
MSI,GF63,Intel,Hexa Core,Unknown,8,DDR4,256,1024,Windows,64-bit,4,Casual,15.6,2,False,False,55990,72990,23,4.4,2582,272,2709.92,3532.72,23.29,1280,Hybrid,Medium,Mid-range,50,4.192300879730767
APPLE,MacBook,M1,M1,10th,8,DDR4,256,0,Mac,64-bit,0,Casual,13.3,1,False,False,85990,92900,7,4.7,6725,629,4161.92,4496.36,7.44,256,SSD,Medium,High-end,22,7.594451599261879
APPLE,MacBook,M1,M1,10th,8,DDR4,256,0,Mac,64-bit,0,Casual,13.3,1,False,False,112990,122900,8,4.8,640,70,5468.72,5948.36,8.06,256,SSD,Medium,High-end,22,0.5617402244035167
APPLE,MacBook,M1,M1,10th,16,DDR4,256,0,Mac,64-bit,0,Casual,13.3,1,False,False,104990,112900,7,4.7,45,4,5081.52,5464.36,7.01,256,SSD,High,High-end,22,0.04162140461909035
APPLE,MacBook,M1,M1,10th,16,DDR4,256,0,Mac,64-bit,0,Casual,13.3,1,False,False,132990,149900,11,4.8,640,70,6436.72,7255.16,11.28,256,SSD,High,High-end,22,0.47726171093351893
APPLE,MacBook,M1,M1,10th,16,DDR4,512,0,Mac,64-bit,0,Casual,13.3,1,False,False,149990,163900,8,4.8,640,70,7259.52,7932.76,8.49,512,SSD,High,High-end,22,0.4231684739486908
APPLE,MacBook,M1,M1,10th,8,DDR4,512,0,Mac,64-bit,0,Casual,13.3,1,False,False,125990,142900,11,4.6,399,45,6097.92,6916.36,11.83,512,SSD,Medium,High-end,22,0.30098787783375314
APPLE,MacBook,M1,M1,10th,8,DDR4,512,0,Mac,64-bit,0,Casual,13.3,1,False,False,103990,117900,11,4.7,809,91,5033.12,5706.36,11.8,512,SSD,Medium,High-end,22,0.7554558603808373
APPLE,MacBook,M1,M1,10th,8,DDR4,512,0,Mac,64-bit,0,Casual,13.3,1,False,False,101990,117900,13,4.7,809,91,4936.32,5706.36,13.49,512,SSD,Medium,High-end,22,0.7702701607675354
APPLE,MacBook,M1,M1,10th,8,DDR4,512,0,Mac,64-bit,0,Casual,13.3,1,False,False,104990,110900,5,4.7,6725,629,5081.52,5367.56,5.33,512,SSD,Medium,High-end,22,6.220087690297391
APPLE,MacBook,M1,M1,10th,8,DDR4,512,0,Mac,64-bit,0,Casual,13.3,1,False,False,131990,142900,7,4.6,399,45,6388.32,6916.36,7.63,512,SSD,Medium,High-end,22,0.28730558268840634
APPLE,MacBook,M1,M1,10th,16,DDR4,512,0,Mac,64-bit,0,Casual,13.3,1,False,False,128990,137900,6,4.7,45,4,6243.12,6674.36,6.46,512,SSD,High,High-end,22,0.033877292123169186
APPLE,MacBook,M1,M1,10th,16,DDR4,512,0,Mac,64-bit,0,Casual,14.2,1,False,False,184990,194900,5,4.8,42,8,8953.52,9433.16,5.08,512,SSD,High,Premium,22,0.022516284098321106
APPLE,MacBook,M1,M1,10th,16,DDR4,512,0,Mac,64-bit,0,Casual,16.2,1,False,False,225990,239900,5,4.8,42,8,10937.92,11611.16,5.8,512,SSD,High,Premium,22,0.018431292238378045
APPLE,MacBook,M1,M1,10th,4,DDR4,512,0,Mac,64-bit,0,Casual,16.0,1,False,False,124990,132900,5,4.7,45,4,6049.52,6432.36,5.95,512,SSD,Basic,High-end,22,0.034961451487060126
APPLE,MacBook,M1,M1,10th,8,DDR4,1024,0,Mac,64-bit,0,Casual,13.3,1,False,False,149990,163900,8,4.8,640,70,7259.52,7932.76,8.49,1024,SSD,Medium,High-end,22,0.4231684739486908
APPLE,MacBook,M1,M1,10th,16,DDR4,1024,0,Mac,64-bit,0,Casual,13.3,1,False,False,169990,183900,7,4.8,640,70,8227.52,8900.76,7.56,1024,SSD,High,Premium,22,0.37338104313328924
APPLE,MacBook,M1,M1,10th,16,DDR4,1024,0,Mac,64-bit,0,Casual,14.2,1,False,False,225990,239900,5,4.8,42,8,10937.92,11611.16,5.8,1024,SSD,High,Premium,22,0.018431292238378045
APPLE,MacBook,M1,M1,10th,16,DDR4,1024,0,Mac,64-bit,0,Casual,16.2,1,False,False,243990,259900,6,4.8,42,8,11809.12,12579.16,6.12,1024,SSD,High,Premium,22,0.017071551478857017
DELL,G7,Intel,GeForce RTX,10th,8,LPDDR4,0,512,DOS,32-bit,8,Casual,15.6,0,False,False,179990,227250,20,4.5,17,2,8711.52,10998.9,20.8,512,HDD,Medium,Premium,154,0.008781475563391922
acer,Unknown,Intel,Genuine Windows,10th,4,DDR4,128,0,DOS,32-bit,4,Casual,15.6,0,False,False,116640,0,0,0.0,0,0,5645.38,0.0,-inf,128,SSD,Basic,High-end,58,0.0
acer,Predator,Intel,Genuine Windows,10th,4,DDR4,0,512,DOS,32-bit,4,Casual,15.6,0,False,False,129999,0,0,4.5,3227,693,6291.95,0.0,-inf,512,HDD,Basic,High-end,58,2.3079490460032264
ASUS,ASUS,Intel,Pentium Quad,Unknown,4,LPDDR4X,0,512,Windows,64-bit,0,Casual,15.6,0,False,False,45990,57990,20,0.0,0,0,2225.92,2806.72,20.69,512,HDD,Basic,Mid-range,242,0.0
ASUS,Pentium,Intel,Pentium Quad,Unknown,4,DDR4,128,0,Windows,32-bit,0,Casual,15.6,0,True,False,58100,69500,16,0.0,0,0,2812.04,3363.8,16.4,128,SSD,Basic,Mid-range,242,0.0
ASUS,ASUS,Intel,Pentium Quad,Unknown,8,LPDDR4X,256,0,Windows,64-bit,0,Casual,13.3,1,True,False,62990,78990,20,0.0,0,0,3048.72,3823.12,20.26,256,SSD,Medium,Mid-range,242,0.0
HP,Pentium,Intel,Pentium Quad,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14.0,1,False,True,32990,36865,10,4.1,77,9,1596.72,1784.27,10.51,256,SSD,Medium,Budget,142,0.197717821534145
ASUS,VivoBook,Intel,Pentium Quad,Unknown,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,33990,39990,15,4.3,6,0,1645.12,1935.52,15.0,256,SSD,Basic,Budget,242,0.015682746547364325
acer,Extensa,Intel,Pentium Quad,Unknown,4,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,False,False,30990,34990,11,4.2,465,89,1499.92,1693.52,11.43,256,SSD,Basic,Budget,58,1.3020694437036642
DELL,Inspiron,Intel,Pentium Quad,Unknown,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,36000,43000,16,4.3,102,16,1742.4,2081.2,16.28,256,SSD,Basic,Budget,154,0.2517217630853994
ASUS,VivoBook,Intel,Pentium Quad,Unknown,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,32990,39990,17,4.3,7,1,1596.72,1935.52,17.5,256,SSD,Basic,Budget,242,0.01885114484693622
DELL,Inspiron,Intel,Pentium Quad,Unknown,4,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,False,False,35990,40000,10,0.0,0,0,1741.92,1936.0,10.02,256,SSD,Basic,Budget,154,0.0
ASUS,Pentium,Intel,Pentium Quad,Unknown,4,LPDDR4,0,1024,Windows,64-bit,0,Casual,15.6,0,False,False,27990,33990,17,0.0,0,0,1354.72,1645.12,17.65,1024,HDD,Basic,Budget,242,0.0
ASUS,Pentium,Intel,Pentium Quad,Unknown,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,False,False,25990,40108,35,3.7,4741,658,1257.92,1941.23,35.2,1024,HDD,Basic,Budget,242,13.945004451793437
ASUS,Pentium,Intel,Pentium Quad,Unknown,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,False,False,25990,30990,16,3.8,2736,350,1257.92,1499.92,16.13,1024,HDD,Basic,Budget,242,8.26507250063597
ASUS,Asus,Intel,Pentium Quad,Unknown,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,0,False,False,30780,36990,16,0.0,0,0,1489.75,1790.32,16.79,1024,HDD,Basic,Budget,242,0.0
ASUS,VivoBook,Intel,Pentium Silver,Unknown,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,14.0,0,False,False,29990,38990,23,4.0,36,3,1451.52,1887.12,23.08,256,SSD,Basic,Budget,242,0.0992063492063492
ASUS,EeeBook,Intel,Pentium Silver,Unknown,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,False,False,31990,40990,21,3.8,5,0,1548.32,1983.92,21.96,256,SSD,Basic,Budget,242,0.012271365092487342
Lenovo,Legion,Intel,Genuine Windows,10th,4,DDR4,0,512,DOS,32-bit,4,Casual,15.6,0,False,False,77890,110890,29,4.4,208,57,3769.88,5367.08,29.76,512,HDD,Basic,Mid-range,145,0.24276634800046687
HP,Ryzen,AMD,Ryzen 3,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,37990,46055,17,4.3,2214,241,1838.72,2229.06,17.51,256,SSD,Medium,Budget,142,5.177623564218586
ASUS,Ryzen,AMD,Ryzen 3,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,35990,46990,23,4.3,2886,375,1741.92,2274.32,23.41,256,SSD,Medium,Budget,242,7.124207770735739
DELL,Inspiron,AMD,Ryzen 3,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,False,False,39490,49714,20,4.3,34,4,1911.32,2406.16,20.57,256,SSD,Medium,Budget,154,0.07649163928593851
DELL,Inspiron,AMD,Ryzen 3,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14.96,0,False,False,36990,50586,26,4.2,137,15,1790.32,2448.36,26.88,256,SSD,Medium,Budget,154,0.3213950578667501
DELL,Ryzen,AMD,Ryzen 3,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,39990,53640,25,4.6,7,0,1935.52,2596.18,25.45,256,SSD,Medium,Budget,154,0.0166363561213524
ASUS,Ryzen,AMD,Ryzen 3,Unknown,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,33690,37990,11,4.2,170,26,1630.6,1838.72,11.32,256,SSD,Basic,Budget,242,0.43787562860296825
DELL,Inspiron,AMD,Ryzen 3,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,False,False,40590,50132,19,0.0,0,0,1964.56,2426.39,19.03,256,SSD,Medium,Budget,154,0.0
ASUS,VivoBook,AMD,Ryzen 3,Unknown,4,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,False,False,37990,46990,19,4.2,39,3,1838.72,2274.32,19.15,256,SSD,Basic,Budget,242,0.08908371040723982
ASUS,VivoBook,AMD,Ryzen 3,Unknown,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,34500,42990,19,4.3,2886,375,1669.8,2080.72,19.75,256,SSD,Basic,Budget,242,7.431908012935681
acer,Aspire,AMD,Ryzen 3,Unknown,8,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,False,36990,44999,17,4.6,11,2,1790.32,2177.95,17.8,512,SSD,Medium,Budget,58,0.028263103802672145
HP,Ryzen,AMD,Ryzen 3,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14.0,0,False,False,43490,52990,17,4.6,163,33,2104.92,2564.72,17.93,512,SSD,Medium,Mid-range,142,0.3562130627292248
HP,Ryzen,AMD,Ryzen 3,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,41490,51748,19,4.2,153,21,2008.12,2504.6,19.82,512,SSD,Medium,Mid-range,142,0.3200007967651336
acer,Aspire,AMD,Ryzen 3,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,0,False,False,34990,42999,18,0.0,0,0,1693.52,2081.15,18.63,512,SSD,Basic,Budget,58,0.0
HP,15s,AMD,Ryzen 3,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,44490,49000,9,4.3,267,42,2153.32,2371.6,9.2,512,SSD,Basic,Mid-range,142,0.5331766760165697
DELL,Vostro,AMD,Ryzen 3,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,0,False,False,40590,51105,20,0.0,0,0,1964.56,2473.48,20.58,512,SSD,Basic,Budget,154,0.0
DELL,Inspiron,AMD,Ryzen 3,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,0,False,False,42090,56771,25,3.3,3,0,2037.16,2747.72,25.86,512,SSD,Medium,Mid-range,154,0.004859706650434919
DELL,Vostro,AMD,Ryzen 3,Unknown,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14.0,1,False,True,35990,50651,28,4.1,59,12,1741.92,2451.51,28.95,1024,HDD,Medium,Budget,154,0.1388697529163222
HP,15s,AMD,Ryzen 3,Unknown,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,False,True,39490,40957,3,4.2,7291,895,1911.32,1982.32,3.58,1024,HDD,Medium,Budget,142,16.02149299960237
DELL,Inspiron,AMD,Ryzen 3,Unknown,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,0,False,False,37390,50149,25,4.2,38,5,1809.68,2427.21,25.44,1024,HDD,Medium,Budget,154,0.08819238760443834
DELL,Inspiron,AMD,Ryzen 3,Unknown,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,False,True,52632,0,0,0.0,0,0,2547.39,0.0,-inf,1024,HDD,Basic,Mid-range,154,0.0
DELL,Inspiron,AMD,Ryzen 3,Unknown,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,False,True,39990,49613,19,4.1,409,39,1935.52,2401.27,19.4,1024,HDD,Basic,Budget,154,0.8663821608663305
DELL,DELL,AMD,Ryzen 3,Unknown,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,False,False,43990,49999,12,0.0,0,0,2129.12,2419.95,12.02,1024,HDD,Basic,Mid-range,154,0.0
HP,15q,AMD,Ryzen 3,Unknown,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,False,False,32917,0,0,4.0,353,58,1593.18,0.0,-inf,1024,HDD,Basic,Budget,142,0.8862777589475137
Lenovo,Ryzen,AMD,Ryzen 3,Unknown,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,0,False,False,34990,36923,5,3.3,38,6,1693.52,1787.07,5.23,1024,HDD,Basic,Budget,145,0.07404695545372951
DELL,Inspiron,AMD,Ryzen 3,Unknown,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14.96,0,False,False,39990,51574,22,3.1,18,4,1935.52,2496.18,22.46,1024,HDD,Medium,Budget,154,0.02882946185004547
HP,15s,AMD,Ryzen 3,Unknown,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,False,True,41999,48294,13,4.3,3524,432,2032.75,2337.43,13.03,1280,Hybrid,Medium,Mid-range,142,7.454532037879719
HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4,DDR4,0,512,DOS,32-bit,0,Casual,15.6,0,False,False,22990,26663,13,3.8,4623,553,1112.72,1290.49,13.78,512,HDD,Basic,Budget,142,15.787799266661871
HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4,LPDDR4X,0,512,DOS,32-bit,0,Casual,15.6,0,False,False,22490,24845,9,3.8,4623,553,1088.52,1202.5,9.48,512,HDD,Basic,Budget,142,16.138793958769703
HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4,LPDDR4X,0,512,DOS,32-bit,0,Casual,15.6,0,False,False,22990,24845,7,3.8,4623,553,1112.72,1202.5,7.47,512,HDD,Basic,Budget,142,15.787799266661871
MICROSOFT,Surface,AMD,Ryzen 5,Unknown,4,DDR4,128,0,Windows,64-bit,0,Casual,15.6,0,True,False,99990,124999,20,3.8,9,0,4839.52,6049.95,20.01,128,SSD,Medium,High-end,3,0.007066816543789465
DELL,Vostro,AMD,Ryzen 5,Unknown,8,DDR4,256,0,Windows,64-bit,0,Casual,14.0,1,False,True,41990,59580,29,4.3,939,107,2032.32,2883.67,29.52,256,SSD,Medium,Mid-range,154,1.9867442135096836
DELL,Inspiron,AMD,Ryzen 5,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,44490,58194,23,4.2,14,1,2153.32,2816.59,23.55,256,SSD,Medium,Mid-range,154,0.027306670629539502
DELL,Inspiron,AMD,Ryzen 5,Unknown,8,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,False,True,41990,49613,15,4.4,649,84,2032.32,2401.27,15.36,256,SSD,Medium,Mid-range,154,1.4050936860336958
DELL,Vostro,AMD,Ryzen 5,Unknown,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14.0,1,False,True,44490,58286,23,4.3,8,2,2153.32,2821.04,23.67,256,SSD,Medium,Mid-range,154,0.01597533111660134
MSI,Modern,AMD,Ryzen 5,Unknown,4,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,False,False,49990,67990,26,0.0,0,0,2419.52,3290.72,26.47,256,SSD,Medium,Mid-range,50,0.0
DELL,Inspiron,AMD,Ryzen 5,Unknown,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,44390,56573,21,4.0,276,24,2148.48,2738.13,21.53,256,SSD,Medium,Mid-range,154,0.5138516532618409
HP,Pavilion,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,False,False,57990,70172,17,4.5,4740,532,2806.72,3396.32,17.36,512,SSD,Medium,Mid-range,142,7.5996180595143095
Lenovo,IdeaPad,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,1,False,True,56990,83890,32,4.5,162,15,2758.32,4060.28,32.07,512,SSD,Medium,Mid-range,145,0.264291307752545
Lenovo,IdeaPad,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,48990,68990,28,4.4,219,27,2371.12,3339.12,28.99,512,SSD,Medium,Mid-range,145,0.4063902290900503
HP,Ryzen,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14.0,1,False,True,49970,59808,16,4.5,193,28,2418.55,2894.71,16.45,512,SSD,Medium,Mid-range,142,0.35909946042049984
MSI,Modern,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,Casual,14.0,0,False,False,47990,61990,22,4.6,562,89,2322.72,3000.32,22.58,512,SSD,Medium,Mid-range,50,1.1130054418957085
HP,Ryzen,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,48990,60959,19,4.4,45,5,2371.12,2950.42,19.63,512,SSD,Medium,Mid-range,142,0.08350484159384597
acer,Swift,AMD,Ryzen 5,Unknown,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,14.0,1,False,False,53990,89999,40,4.9,7,0,2613.12,4355.95,40.01,512,SSD,Medium,Mid-range,58,0.013126071516042129
Lenovo,IdeaPad,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,True,52990,78290,32,4.2,39,5,2564.72,3789.24,32.32,512,SSD,Medium,Mid-range,145,0.06386662091768303
acer,Aspire,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,False,43990,52999,16,0.0,0,0,2129.12,2565.15,17.0,512,SSD,Medium,Mid-range,58,0.0
Lenovo,Ideapad,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,0,False,False,59490,89490,33,4.5,92,10,2879.32,4331.32,33.52,512,SSD,Medium,Mid-range,145,0.1437839489879555
MSI,Bravo,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,0,False,False,64990,83990,22,4.5,469,80,3145.52,4065.12,22.62,512,SSD,Medium,Mid-range,50,0.6709542460388107
DELL,Vostro,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14.0,0,False,False,47490,61740,23,2.5,2,1,2298.52,2988.22,23.08,512,SSD,Medium,Mid-range,154,0.0021753128099820753
HP,HP,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,False,False,59990,76020,21,4.4,1978,188,2903.52,3679.37,21.09,512,SSD,Medium,Mid-range,142,2.9974651457541195
Lenovo,Legion,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,0,False,False,69990,107690,35,4.3,9,0,3387.52,5212.2,35.01,512,SSD,Medium,Mid-range,145,0.011424286793878706
HP,15-ec1105AX,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,False,False,58990,70172,15,4.5,1049,134,2855.12,3396.32,15.93,512,SSD,Medium,Mid-range,142,1.6533455686626133
DELL,Vostro,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14.0,1,False,False,59490,61060,2,4.6,74,18,2879.32,2955.3,2.57,512,SSD,Medium,Mid-range,154,0.11822235805676339
HP,Pavilion,AMD,Ryzen 5,Unknown,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,67500,75049,10,4.4,196,19,3267.0,3632.37,10.06,512,SSD,High,Mid-range,142,0.263973063973064
HP,Ryzen,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,32-bit,0,Casual,15.6,0,False,False,48990,60959,19,4.6,17,1,2371.12,2950.42,19.63,512,SSD,Medium,Mid-range,142,0.03298019501332703
ASUS,VivoBook,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,Casual,14.0,1,True,True,62450,74990,16,4.4,172,36,3022.58,3629.52,16.72,512,SSD,Medium,Mid-range,242,0.25038212388092296
ASUS,VivoBook,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,Casual,14.0,1,False,False,58990,73990,20,4.4,324,34,2855.12,3581.12,20.27,512,SSD,Medium,Mid-range,242,0.4993135139678893
HP,Pavilion,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,57999,70419,17,4.5,86,15,2807.15,3408.28,17.64,512,SSD,Medium,Mid-range,142,0.13786224462533173
